file_id,voltage_measured_mean,voltage_measured_std,voltage_measured_min,voltage_measured_max,current_measured_mean,current_measured_std,current_measured_min,current_measured_max,temperature_measured_mean,temperature_measured_std,temperature_measured_min,temperature_measured_max,voltage_charge_mean,voltage_charge_max,current_charge_mean,current_charge_max,time_max,cycle_discharge_capacity_Ah,cycle_charge_capacity_Ah,cycle_efficiency
11,3.4628386272032645,0.2825845173210185,2.465765118194009,4.1993968014662295,-0.9762620303137102,0.1367702701794522,-0.9986834889880236,0.0004220115914528,8.009426990342208,1.3233549763281627,4.826283158332467,11.020979145558456,2.1259999999999994,4.239788461538462,0.019849999999999954,0.0402016826923076,5499.046,-1.4953066851911692,0.030132229083066165,-49.624827989626155
12,4.193113417930489,0.06558526960351034,3.3256214390909524,4.214636526179533,0.5012755481230531,0.5067058644213916,0.0007571221830531,1.495550265029558,6.214979441694109,1.3482843143388807,3.6145400626700046,9.977435052651424,4.482318867924528,4.998,0.5040519496855346,1.4995,10804.078,1.4860258751499171,1.494261032888889,0.9944888091453133
13,3.4591836330966035,0.280920743539281,2.4700482803033514,4.198907847432783,-0.971168129982195,0.1532016642979756,-1.0016128378277855,9.027841205808632e-07,8.033626730077737,1.3608226790469096,5.074450571014079,11.05909419348262,2.3476347826086954,4.240765217391305,0.022867391304347777,0.0418076086956521,5461.219,-1.4771002234784862,0.03451551800181152,-42.795250049585285
14,3.4396733835010025,0.08511621589392995,3.2967997353933374,3.582547031608667,-0.001961934512041,0.0008818543580359177,-0.0034421900416013,-0.0004816789824807,8.004012590599004,1.1051884894189432,6.148874769074365,9.859150412123643,0.22825217391304295,0.4452695652173908,0.001663586956521701,0.0038347826086956,5349.765551020409,0.002808957142693141,-0.0023534445675835003,-1.1935514357907133
15,4.199479900529841,0.040959371059023066,3.588626761315376,4.214551087827655,0.4945772130097397,0.4919414819636202,-0.0004186893854782,1.4935340816098963,6.09266646116556,1.0750883484121536,4.009093170087366,8.878068239463989,4.495571699305117,5.011,0.49730593809222995,1.4995,10804.969,1.4665555789867972,1.4746487926111111,0.994511768724278
16,4.188228769283437,0.014253581429302957,4.164303114741393,4.212154423825481,0.029171343910781255,0.016126821865443362,0.002101321493787,0.0562413663277755,4.489982740139559,0.20251676690878442,4.150043881399816,4.829921598879301,4.056686758893281,4.254579051383399,0.05487717391304343,0.0575847826086956,10584.459428571428,-0.08232254069863147,-0.15781867363983768,0.5216273765327797
17,3.440865649757287,0.2771737019443226,2.484128874181115,4.163303236325632,-0.970933467028425,0.15361255478969696,-0.9983585499996894,0.0009494056462554,8.150799939416203,1.5137561916215263,4.135578398049189,11.877028657628198,2.1325,3.850373517786561,0.02854999999999995,0.0520543478260869,5451.281,-1.474123833031268,0.043014378818236644,-34.27048985783073
18,3.429226474707082,0.08586498876631839,3.2850959578493324,3.573356991564832,-0.00211621926654725,9.460438816457022e-05,-0.0022750194895378,-0.0019574190435567,7.809886998122306,1.0432796067305745,6.058667658253139,9.561106337991474,0.20831324110671923,0.4062055335968377,0.0022228260869564817,0.0049304347826086,5340.030367346939,0.003068771608282738,-0.003144845782460754,-0.9758098872121831
19,4.1962997977090115,0.04421726824803274,3.57949020504814,4.214562334215193,0.49470607912422293,0.47848898366096565,-0.0019506615872593,1.4942369835524285,6.1878102064714895,0.993986488241016,4.24012344593987,8.54999351511764,4.516220502901354,5.011,0.497247001934236,1.4995,10808.375,1.472588279219582,1.480145299111111,0.9948944067207001
20,4.196601107512945,0.00845932161078209,4.182401531951981,4.210800683073909,0.027643638769431354,0.016145600434095086,0.0005420951836289,0.0547451823552338,5.562622773397282,0.15418423630575165,5.303813519598344,5.82143202719622,4.0350644104803495,4.253696506550218,0.0525936681222707,0.0554772925764192,10587.795918367348,-0.07794710102335477,-0.15128163734138114,0.5152449589599553
21,3.44810227661685,0.283249721722761,2.483034750266961,4.181797294694067,-0.9610547420763002,0.18072914493363482,-1.001368895703553,-0.000611161990235,8.230899786348077,1.3225923052838255,5.292800359862219,11.559250858608888,1.9092161572052402,3.8071288209606986,0.02455502183406108,0.0495873362445414,5468.062,-1.4631991770671091,0.03705641989713723,-39.485713437205185
22,4.194434606990871,0.058798618185894595,3.402552874958839,4.214628427741857,0.49180738874380264,0.4858361346811131,-0.0010486684819335,1.494290898354415,6.425894472599308,1.1241847293643694,4.264232009410829,9.9149863999085,4.501095907928389,5.011,0.49425869565217395,1.4995,10804.25,1.4578071722693715,1.4650629059722222,0.9950474934057281
23,3.4496654644975946,0.280118015260108,2.49830336362436,4.197837203348764,-0.9582923588349713,0.18795126667322645,-1.0008569581108415,-0.0013182019564115,8.146945225413083,1.3779817914808108,4.779042205440951,11.34743713793976,2.1325,4.252479012345679,0.02694999999999995,0.0543639506172839,5411.297,-1.44385228696324,0.04025336396803833,-35.86910868144279
24,4.195194011746863,0.05564497941009509,3.424690875485532,4.21456564331092,0.4844742944222571,0.4764270503660263,-0.0017281308754286,1.4930759462299237,6.331701988672408,1.111494229612153,4.270129346416238,8.87729954678877,4.5025128369704746,5.011,0.486977920410783,1.4995,10802.406000000004,1.4360868821457358,1.4435009719722223,0.9948638137622057
25,3.4449123724079613,0.28543947471347547,2.49851157426792,4.197777018222757,-0.9553719838321842,0.19493355285943667,-0.9983176454232487,-8.976016421710795e-06,8.251894856354932,1.3512151972437438,5.664182556239294,11.693269060729056,2.1325,4.252374064837905,0.027499999999999948,0.0554598503740648,5369.703,-1.428379295917906,0.0407536563881961,-35.04910779813176
26,4.1966368623707435,0.053995401632447405,3.43727053727747,4.214592980625481,0.4792323425448146,0.47597468780976204,-0.0024096914276844,1.4942089666961949,6.3539127187662245,1.1278296786266042,4.270334796625638,9.792328297818012,4.491974838709678,5.011,0.48190148387096776,1.5022,10803.203,1.420626716577601,1.4285347299722222,0.9944642484157351
27,3.4418308643708455,0.28257507687267497,2.4919375577484737,4.197306543877358,-0.9527836491780217,0.20161934083853603,-0.9987614170997864,-0.0002584377680427,8.23497518866995,1.409842768748914,4.636183279973251,11.557441727679937,2.1325000000000003,4.252267002518892,0.028849999999999956,0.0581516372795969,5327.406,-1.4131854577972789,0.042406940581793943,-33.324390734378625
28,4.198462571285532,0.050881421344168086,3.450254727468687,4.214631128590447,0.4733439927815017,0.47522846479351183,0.0005800438360554,1.494979279435882,6.299383558313135,1.155675696976431,4.2198817067608,8.793395853031353,4.473815772462832,4.998,0.47605817711700066,1.5,10806.079,1.4059155702552428,1.413980351361111,0.9942963980382719
29,3.434468178084287,0.29109652836021166,2.4683068422721184,4.19770091242359,-0.949814677088373,0.207800894993215,-0.9997148821455012,-0.0008146601542771,8.269239827690175,1.3533154786206447,5.589217205361708,11.667407771157473,2.363866515837104,4.253359728506787,0.032657918552036154,0.0592642533936651,5299.266,-1.40130106361853,0.047817103404223155,-29.30543600210565
30,3.537861414335678,0.0684476443498974,3.422967154176926,3.65275567449443,-0.00148731169652825,8.215590778233726e-05,-0.00162521625602,-0.0013494071370365,7.689476052438487,1.3800326263255696,5.3729927153919945,10.005959389484982,0.23818665158371052,0.4647330316742084,0.002725791855203574,0.0059158371040723,5191.117714285714,0.0020958460395857177,-0.00375281076212017,-0.558473680778313
31,4.201236264948579,0.033227569913205746,3.657644791947994,4.214615829876236,0.4666393276247713,0.45108133794755995,-0.0013435388579092,1.4934694530460455,6.119106088844921,0.9830651597646447,4.036723977902577,8.489081034047558,4.494800518134715,5.011,0.46930123056994816,1.4995,10803.641,1.3882990084831792,1.3962193083333334,0.9943273239362314
32,4.1825875898695175,0.016690256888643253,4.154571801520726,4.21060337821831,0.028895128588157303,0.01692743503169573,0.0004812197849537,0.0573090373913609,5.321960176441321,0.01781605505082752,5.2920546554631525,5.351865697419489,4.051675101214575,4.254374493927125,0.05642429149797567,0.0592785425101214,10583.158530612243,-0.08143502459128116,-0.1622437062406151,0.5019302534331234
33,3.430115214310407,0.2734618337936634,2.479195639185483,4.1533796403143945,-0.962374774611937,0.17704513716095943,-0.997480494103194,0.0028748902917332,8.236583239584068,1.5413988614810186,4.471510284837189,11.311016339650983,2.1325,3.84035020242915,0.029399999999999954,0.0534485829959514,5367.172,-1.4384536030712318,0.0436118187692307,-32.983114294836504
34,3.466350249359929,0.07732768055623483,3.336550214140535,3.5961502845793234,-0.0005191756103889711,0.0005184628793592917,-0.0013894525864564,0.0003511013656784,7.824209367696155,1.4103598124561165,5.45681968250196,10.191599052890348,0.2133248987854247,0.4160242914979752,0.0023757085020242505,0.00522995951417,5257.63787755102,0.0007689152595172076,-0.0033104877723428867,-0.23226645509493413
35,4.2009472311598515,0.038372929843231915,3.60167369033334,4.214562251074727,0.48798714280029554,0.4875981428552131,-0.0014264856492678,1.494794799850116,6.2442139643198535,1.057873904038486,4.214653464091245,8.875067965433193,4.478168187744459,5.011,0.4905738591916558,1.4995,10805.125,1.449445610298153,1.4571244153055556,0.9947301651617769
36,4.197335317520561,0.009379481215866403,4.181591188336794,4.213079446704328,0.029433331707662852,0.017280704877797776,0.0004264342342166,0.0584402291811091,4.666272064664372,0.18519768474089512,4.355404522420729,4.977139606908015,4.0299765625,4.253488839285714,0.05715859374999995,0.0603636160714285,10584.61224489796,-0.0829593297932085,-0.16435850111654582,0.5047462055788793
37,3.442078085056046,0.27937739911922116,2.4933737831605582,4.1809212253928045,-0.9528782892582865,0.20076784571510084,-0.9986334774069276,-0.0005800539086706,8.16126508624072,1.4150281419914623,4.257651735866639,11.175603921563273,1.9042321428571427,3.796953125,0.02667678571428566,0.0538171874999999,5406.812,-1.4344420203957722,0.03980109598604903,-36.04026434092591
38,4.197851110146361,0.05358892415072659,3.437238415036019,4.214638123389504,0.48034924901333614,0.482426151270121,-0.0005939492294101,1.4954784447798533,6.326651991576011,1.1090005568796386,4.308927722820515,9.0113162300133,4.467306833114323,5.011,0.4829449408672799,1.4995,10806.202999999994,1.427553262345092,1.435265618972222,0.9946265300825273
39,3.4424678812268272,0.282869272810821,2.491571322470993,4.198049966629152,-0.949763883381583,0.20761258162955815,-0.9987804112417712,-0.0003116546335126,8.25301239256121,1.411407060598779,4.600686396248,11.15023736338702,2.1325,4.252212658227848,0.02964999999999995,0.0597468354430379,5353.094,-1.4154667448300309,0.043798704896976015,-32.31754793114348
40,4.198680988504505,0.051314935384232895,3.454111182103007,4.214584490663374,0.4725750834617735,0.475176389700674,-0.0013775091006902,1.4942448128969463,6.34182636437102,1.1233573445851395,4.1749775663201065,9.117837502841068,4.467206464379947,5.011,0.475227506596306,1.4995,10807.016,1.405448987375941,1.4133354640555555,0.9944199541579575
41,3.4338551425476287,0.28712500970074306,2.471859124111365,4.19764856730434,-0.9517106306260905,0.20366198456176882,-0.999389466856038,0.0017552546473027,8.291638340695691,1.5058774499312313,4.266161089290105,11.81131136026599,2.1325,4.2520462724935735,0.02994999999999995,0.0603429305912596,5280.031,-1.3991905050360445,0.04364108627806334,-32.0613125008156
42,4.199128153383965,0.05041008783573354,3.446927933561972,4.214632298643419,0.4680286080585238,0.46902977423270525,-0.0007133120442782,1.4934490222119414,6.363038788567034,1.1786012683440135,4.278450437353351,9.008870688771184,4.464360688285904,5.011,0.4706455989410986,1.4995,10803.453,1.3905636897667673,1.398340076638889,0.9944388443111684
43,3.432751730603936,0.2841656758412703,2.488914813470205,4.1969633661005,-0.9434304652541514,0.22064811025046013,-0.9976329826755008,-0.0004111896147658,8.318107121376222,1.480726232511467,4.608224781334378,11.699803023226297,2.1325,4.251961139896373,0.03044999999999995,0.0613391191709844,5248.593,-1.3785103590925816,0.044085823356217545,-31.268790149479344
44,4.199490357046566,0.047227987594654366,3.4820159350171007,4.214638081383685,0.4605810915035159,0.45798461256989115,0.0003483989327817,1.4941953973715036,6.27526016076628,1.1278180776246283,4.111647670733155,8.775487596967912,4.478259800664452,5.011,0.4631462458471761,1.4995,10807.812,1.3701439702327094,1.3777757143611111,0.9944608225788472
45,3.4273855541261473,0.2882066814620757,2.472852533936716,4.196227134476293,-0.9400482502771171,0.22717236753733647,-0.9979036135281564,0.000409703822772,8.303021352537922,1.4081273117302586,4.784737147270536,11.234017863419322,2.370877622377622,4.253067599067599,0.032145104895104845,0.0581627039627039,5203.375,-1.3617642485096562,0.046206447074074,-29.471304000643
46,3.5681946619259386,0.06083753792274288,3.4660745089841947,3.670314814867683,-0.0013725702534504584,0.000534048174248439,-0.0022690082602246,-0.0004761322466763,7.3289799183384305,1.2353335396646288,5.255384333901371,9.402575502775491,0.24534382284382225,0.4787552447552441,0.0027637529137528715,0.0059902097902097,5097.183673469388,0.0018764704693097914,-0.003736457751573766,-0.5022057237284262
47,4.204909593983731,0.028236457255235114,3.674660353290736,4.214698361019494,0.45357616312046617,0.44955246969113,-0.0004379859485158,1.4936935061835013,6.07211429174397,1.0339507271524058,3.948708524607122,8.527927995096366,4.46362458249833,5.011,0.4561254509018036,1.4995,10805.016,1.3493307839105584,1.3569174175555556,0.9944089201399858
48,4.194244828494799,0.010276843485732991,4.176994412643753,4.211495244345846,0.031713730274620655,0.01745938410866114,0.002406906949368,0.0610205535998733,5.63648095192221,0.09303876668010772,5.480308736423461,5.79265316742096,4.017365882352942,4.252974117647058,0.05999329411764701,0.0635487058823529,10584.505469387756,-0.08950513247051371,-0.1724961641280511,0.5188818715068372
49,3.4184685184601045,0.28897140514809067,2.4822189935935484,4.176260352394772,-0.9371553622323054,0.23346070210403594,-0.9983031482652808,0.0020782269682447,8.326013975279082,1.4098572099213074,5.473663110232025,11.729632241368254,1.8918788235294117,3.771731764705882,0.027918941176470542,0.0562865882352941,5166.812,-1.3478602314719883,0.03976424712032673,-33.89628445355345
50,4.200687492197155,0.0445842825756479,3.509834418852413,4.214551167502196,0.45267693448691376,0.4483649097121732,-0.002252396247951,1.4930387621896184,6.207997563153253,1.124901163572939,4.0929721509161245,9.25658691248093,4.477669798657718,5.011,0.4552696644295302,1.4995,10805.781000000004,1.345316659015959,1.3530220344722224,0.9943050628445465
51,3.650724657383404,0.1434658726595257,3.452630071948054,4.195583212031605,-0.9839651386620408,0.10590714735908693,-0.9986297932484944,-0.0006654219607429,7.192903163731922,0.8694437709475097,4.883778524929352,8.565277404002732,2.1325,4.238789772727273,0.02939999999999995,0.058465909090909,2384.094,-0.6565463742727051,0.019314356820075724,-33.992660505799385
52,4.207901508798789,0.022171208228898485,3.74123793809573,4.21463256233266,0.23605671456748792,0.3393870890856093,-0.0053626359521254,1.4928240697083386,5.637368513245537,0.9656204783620634,3.821918401849957,8.229513715800891,4.2371188386225525,5.011,0.23768926401080354,1.4995,10802.625,0.7015672219061901,0.7064286405277778,0.9931183160722991
53,3.4156755122328173,0.29171487353680015,2.481264290061195,4.199835388165491,-0.9234823229846594,0.25740895558291654,-0.9989433150461876,0.0006870764093463,8.388106987601862,1.5368437994110495,4.748318446282868,12.186162994585318,0.002,0.002,-0.0006,-0.0006,5340.281,-1.3722255886524335,-0.0008900468333333332,1541.7453748060452
54,4.201675684962224,0.04051734131369768,3.5407699946375897,4.2146089830476,0.44486137547137466,0.44128171488045387,-0.000638955717795,1.493224506718615,6.134010914344963,1.1363330885061103,3.8717700782404463,8.682117686665979,4.473615280594997,5.011,0.4474100067613252,1.4995,10808.813,1.3232339911545128,1.3308129818611112,0.994304991903521
55,3.4189443106786306,0.2889889308711535,2.487540187711501,4.195847527614419,-0.930472095057463,0.24492727781071993,-0.9988068791837494,0.0002855601188947,8.304841644444153,1.3578265380675354,5.506502298082729,11.147409475641334,2.1325,4.251514824797844,0.02854999999999995,0.0575428571428571,5103.0,-1.3216699695305194,0.04018012944444437,-32.893621494125476
56,4.201116653934024,0.04186617790896091,3.5371499312633867,4.2145701138882,0.4412040962296821,0.4347194636206818,-0.0007036243743474,1.4921146576500417,6.254136872978568,1.1082405817425978,4.099798705014385,8.807432989820063,4.485297224102911,5.011,0.44360236966824645,1.4995,10804.828,1.3138510462594015,1.3209866465555555,0.9945982797670514
57,3.4147835574863517,0.2877207992831279,2.4907582384317,4.195387366763826,-0.9322821459755778,0.2416461473963801,-0.9985415333431112,0.0006728455289218,8.319029412369582,1.4419986520592376,5.165891185911349,11.681014963080823,2.379514492753623,4.252707729468599,0.029809420289855025,0.0537683574879227,5051.172,-1.3108375053290067,0.04158798149604127,-31.519623174156322
58,3.5989914405895154,0.055759532975381956,3.5053950816665567,3.692587799512474,-0.0019363159569538999,0.000577202588074701,-0.0029051917297936,-0.0009674401841142,6.531902966932228,1.3625645671713897,4.244741014894537,8.81906491896992,0.25416062801932365,0.4960289855072464,0.002625241545893676,0.0057188405797101,4948.086857142856,0.0026337030078595644,-0.003444554358868125,-0.764599055050185
59,4.205978517025572,0.024818196710966103,3.69657062329643,4.214594542819639,0.43499088545599207,0.4244560309164912,-0.0029464204860847,1.4924555898866,6.056088458175721,0.968526758309712,4.128589540688605,8.672791913113644,4.464383152173913,5.011,0.43741793478260865,1.4995,10808.359,1.2990514799590012,1.3062925490833333,0.9944567783614678
60,4.192632836966338,0.010610594338748973,4.174822196469154,4.210443477463522,0.029308158594710854,0.0188554030455137,-0.0023419822316871,0.0609582994211089,5.5420872838581365,0.15821573180871124,5.276510876893509,5.807663690822763,4.0096152912621355,4.252657766990291,0.05940606796116501,0.0630451456310679,10587.78024489796,-0.08246173243999175,-0.17085332584660018,0.48264634025345
61,3.409591730169167,0.2868273364379853,2.493163832069928,4.174064296873529,-0.9267897523084676,0.2517584402337101,-0.9978750591581058,-0.0001800606767888,8.401755924951388,1.3705855676857834,5.265209753192886,11.29683746494969,1.88428640776699,3.756230582524272,0.027583495145631017,0.0556121359223301,5027.563,-1.2969668673798496,0.03824927583603014,-33.908272484419946
62,4.202742782656664,0.039363444513493696,3.551888941324372,4.214642305113975,0.43490898788858456,0.4316826414708722,-0.0009561434739249,1.4929349540993282,6.210243729854372,1.0761251731474868,4.173491088834113,8.749810595907697,4.4633584131326955,5.011,0.4374274965800274,1.4995,10808.75,1.2960798424110533,1.3035841702222222,0.9942433116460063
63,3.407645240350967,0.29096882856993433,2.479240941037315,4.194958886516552,-0.9316504925123938,0.24323000086333826,-0.999192550425453,0.0003758094009547,8.395347720509116,1.4656085124507425,5.042763463669986,11.88239860330653,2.1325,4.251196675900277,0.02939999999999995,0.0592337950138504,4993.765,-1.295256021939585,0.04050335611034157,-31.9789801716918
64,4.201912739780461,0.039917319614724056,3.536060969252397,4.214654888738114,0.43298798046986015,0.42412502310328776,-0.0012292353624415,1.4932260701942035,6.182640696176797,1.1140408492008316,3.971447736247994,8.66228512118762,4.481079561042524,5.011,0.4353515089163237,1.4995,10808.5,1.2877521702205954,1.2947769272222223,0.9945745426459695
65,3.407201115194828,0.2927044170496328,2.4915265338912347,4.194794488425212,-0.9255669375549473,0.25357822038800953,-0.9986749467627316,0.0004578109728141,8.419292173692186,1.4235282901494202,5.772401422548551,11.79170575767619,2.1325,4.251097765363128,0.02694999999999995,0.0543460893854748,4962.469,-1.2785353926401233,0.03687477182541893,-34.672360786210724
66,4.202580692565229,0.0387438707479987,3.5593034291230428,4.214572969040827,0.42691483753993426,0.418721159274866,0.0011130620351753,1.4931244953928722,6.136272149551929,1.1075668304963455,3.8808930257906495,9.019728113451215,4.477350103376981,5.011,0.42933873190902827,1.4995,10808.781,1.272117349010843,1.2793410385,0.9943535857353357
67,3.402851724115477,0.2920901372321069,2.495727313119633,4.194210512385239,-0.9273633082574366,0.2505189121390405,-0.9974120790687706,0.0023220081628674,8.293327119939335,1.5709837896713787,4.5960098938546174,11.72661603963688,2.1325,4.250929178470255,0.02799999999999995,0.0564379603399433,4907.859,-1.2670756773971144,0.037888507855051864,-33.442216363983015
68,4.2032178126068915,0.037980705769345174,3.5604378520717828,4.214585091371196,0.4228666013470354,0.4185859824007254,-6.99447754701146e-05,1.492534241760627,6.141501528808661,1.0955898134672561,4.011640578029577,9.116016163768313,4.448101108033241,5.011,0.4251382271468144,1.4995,10804.703,1.2603899846208466,1.2671601496666667,0.9946572143642609
69,3.398740761774466,0.2935267080945486,2.497974212051376,4.19378669081209,-0.926782890275335,0.25117779098823123,-1.0012611494596309,-2.2621404575421425e-05,8.49190236531868,1.6758170655868048,4.152158421868814,12.464631760563272,2.388800751879699,4.252320802005013,0.03575375939849619,0.0641373433583959,4888.656,-1.2614490983031847,0.04827755625696178,-26.12910006440684
70,3.6172864592915186,0.05096404176481372,3.531739674900577,3.70283324368246,-0.0034229017795295497,0.000913019455466518,-0.0049554701512055,-0.0018903334078536,7.207365560521104,0.622236710894768,6.162896795804887,8.251834325237322,0.2636403508771928,0.5146015037593985,0.0033850877192981963,0.0072075187969924,4788.887510204082,0.004500915519814463,-0.004303255842872425,-1.0459325878263606
71,4.206994473886876,0.023741666809783478,3.706473532379946,4.214660561700371,0.4184424376066384,0.4056091510293497,-0.005020685826596,1.4929560482485842,5.997352917884704,1.0080677316957187,3.826451623204598,8.576939986227508,4.4481988873435325,5.011,0.4207079972183589,1.4995,10804.766,1.2500532330149923,1.256810311888889,0.9946236287131179
72,4.19177071268856,0.011362430698464314,4.17269806115899,4.210843364218128,0.03125476501267734,0.01840304773219087,0.0003639348907855,0.0621455951345691,5.167509433088829,0.48584218534419704,4.351988621975351,5.983030244202308,4.000041561712846,4.252267002518892,0.05973186397984883,0.0635380352644836,10584.260571428573,-0.08808475997332542,-0.1717242030786853,0.5129431867735286
73,3.3945066004903923,0.29117819570995196,2.495109477398993,4.1718864589662426,-0.9236824517720293,0.2567295399461265,-0.9975908962365796,0.0014853973830615,8.437149776270967,1.5247478056049277,5.196024953575391,11.863547747838409,1.8749080604534003,3.737083123425693,0.027662846347607004,0.0557637279596977,4866.25,-1.2513667551922756,0.037105820492933046,-33.72427124824267
74,4.204168206769557,0.03648697238857996,3.568231633793463,4.214661334272259,0.42022405817243713,0.4183596724427229,-0.000268764315908,1.4931912990243612,6.143440569877446,1.1447025748066628,3.932651595965748,9.125952057926662,4.446308659217877,4.998,0.422546438547486,1.4995,10802.641000000003,1.2518066141989406,1.25872518475,0.9945035098726227
75,3.39192930556013,0.2973008027306913,2.4851956352139384,4.19388971043665,-0.9289085100178415,0.24798750904872074,-0.9986484518139436,0.0007789005366947,8.429621946088574,1.630196138776163,4.936935040317449,12.460832791038596,2.1325,4.2506849710982655,0.03074999999999995,0.0619187861271676,4836.125,-1.2508641422769138,0.04100722982707122,-30.503502615315572
76,4.204667229142807,0.035289638409664585,3.557399004729644,4.21457263692493,0.4175325417433043,0.415113663236546,-0.0030342343232413,1.4931655490200435,6.137450498889959,1.078995846128859,4.131102024670367,8.913521508673037,4.44473595505618,5.011,0.41993160112359557,1.4995,10802.015,1.2436042252039003,1.2507388968888888,0.9942956346022855
77,3.3912898067299198,0.29566874973963597,2.4873308484835266,4.193873318394839,-0.9282275865985665,0.248907811847876,-0.9987472813404836,0.0029531309094374,8.46306110156025,1.5099820285546708,5.369516146499022,12.213639136225725,2.1325,4.250577259475219,0.030999999999999955,0.0624157434402332,4801.485,-1.2409281163119592,0.041046492156624495,-30.232257401603214
78,4.20436736036948,0.035628242560385395,3.556230600803466,4.214786310438303,0.4144175704363851,0.41177191778816447,-0.000192060927393,1.4929111274416715,6.169863059975235,1.0990235729908742,4.138117663438271,8.992670910674468,4.447509154929577,4.998,0.41687309859154925,1.4995,10808.25,1.2343436497204348,1.2416638485833333,0.9941045244481825
79,3.3932667889977304,0.2939777155020006,2.488620645344286,4.193344395761288,-0.9244391789678553,0.25527477857424213,-0.9988826270225112,-0.0005256589834506,8.459204966688853,1.46235505566706,5.50575258850288,11.534784991217848,2.1325,4.250430678466077,0.03099999999999995,0.0624135693215339,4760.938,-1.2255975993855257,0.04069304381547027,-30.118110725341964
80,4.204504370872263,0.03495721675417577,3.574766248146386,4.214644221641322,0.409594488647335,0.4075669431892365,-0.0050357639634359,1.4947935702588684,6.186961067003751,1.0967296974645255,4.136500124947067,8.976466972713451,4.439524717514124,5.011,0.4119062853107345,1.4995,10803.187,1.2206674202216288,1.2275462059444444,0.9943963121799368
